effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CSS,0.00595
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CUX,0.00085
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CVY,0.00085
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CWD,5.00E-05
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DGS,0.0019
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DMO,0.0085
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DWL,0.0005
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DWL,0.0005
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DWR,0.02823
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,ETF,0.0006
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,GR1,4.4688
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,GR2,18.76314
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,HXY,0.00055
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,KCX,0.0045
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,LEV,0.00115
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,MRL,0.00105
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,NOS,0.00308
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,NTW,0.0006
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,OCT,0.00968
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,OEQ,0.02274
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,SHL,0.0063
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,SRX,0.59047
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,SSX,0.00135
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,STF,0.4581
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,TOA,0.08316
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,TOP,277.82115
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,URX,5.00E-05
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,ANI,0.00154
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,ELN,9.00E-05
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,FIC,0.00095
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,GIS,9.00E-05
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,JIC,0.0025
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,KIF,0.00203
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,KRI,2461.605
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,NOG,0.0003
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,SGI,0.00044
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,SSI,0.00157
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,WIC,0.00055
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,ANI,0.078
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,ANS,0.00022
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,AQM,0.001724
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,KIF,0.0076
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,KRI,8100.8445
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,NOL,0.005176
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,NOX,0.00045
7849,CHN,C,OTM,KRI,483,2024,2024,7,12,ANI,0.1897
7849,CHN,C,OTM,KRI,483,2024,2024,7,12,KRI,6345.9424
7852,CHN,C,TM,KRI,483,2024,2024,7,12,ANI,0.059225
7852,CHN,C,TM,KRI,483,2024,2024,7,12,AQM,4.30E-05
7852,CHN,C,TM,KRI,483,2024,2024,7,12,ELC,2.40E-05
7852,CHN,C,TM,KRI,483,2024,2024,7,12,KRI,2885.59861
7852,CHN,C,TM,KRI,483,2024,2024,7,12,NOL,0.002627
7852,CHN,C,TM,KRI,483,2024,2024,7,12,SSI,6.00E-05
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,ANT,5.99205
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,BEA,0.31327
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,BYR,0.456857
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,EZT,0.28684
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,GRV,30.033068
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,NOS,0.134
7885,FRA,C,LLS,TOP,5851,2024,2024,7,9,TOP,261.482951
7890,FRA,C,LLS,TOP,5851,2024,2024,7,10,ANT,3.6337
7890,FRA,C,LLS,TOP,5851,2024,2024,7,10,EZT,0.0568
7890,FRA,C,LLS,TOP,5851,2024,2024,7,10,GRV,12.82982
7890,FRA,C,LLS,TOP,5851,2024,2024,7,10,TOP,93.507963
7895,FRA,C,LLS,TOP,586,2024,2024,7,9,ANT,5.8144
7895,FRA,C,LLS,TOP,586,2024,2024,7,9,GRV,1.570119
7895,FRA,C,LLS,TOP,586,2024,2024,7,9,KCX,0.0076
7895,FRA,C,LLS,TOP,586,2024,2024,7,9,OSG,0.0404
7895,FRA,C,LLS,TOP,586,2024,2024,7,9,RFA,1.5543
7895,FRA,C,LLS,TOP,586,2024,2024,7,9,TOP,51.083739
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,ANT,7.57328
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,GRV,17.63048
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,KCX,0.01714
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,MRL,0.00138
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,NOX,0.01628
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,SRX,0.06962
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,TOP,165.802345
7904,GBR,C,LLS,TOP,483,2024,2024,7,10,TRH,0.3537
7948,NOR,C,TM,KRI,483,2024,2024,7,11,ANI,0.00317
7948,NOR,C,TM,KRI,483,2024,2024,7,11,KRI,18371.176
7948,NOR,C,TM,KRI,483,2024,2024,7,11,MAP,0.00037
7948,NOR,C,TM,KRI,483,2024,2024,7,11,NOG,0.00058
7948,NOR,C,TM,KRI,483,2024,2024,7,11,SSI,0.00283
7951,NOR,C,TM,KRI,483,2024,2024,7,12,ANI,0.00101
7951,NOR,C,TM,KRI,483,2024,2024,7,12,KRI,17812.117
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,ANT,0.33765
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,CVY,0.00121
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,GR1,1.41056
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,GR2,2.01797
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,OCT,0.00145
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,SRX,0.27709
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,STF,0.02617
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,TOA,0.01288
7807,AUS,C,LLS,TOP,5852,2024,2024,8,9,TOP,120.20885
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,ANT,0.0541
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,ATX,0.0009
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,BYR,0.0104
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,DWR,0.00025
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,GR1,2.17197
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,GR2,7.4909
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,ICX,0.0005
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,KCX,0.00045
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,MRL,0.00175
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,NOS,0.01276
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,NTW,0.00115
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,OCT,0.00115
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,OSG,0.0012
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,SHL,0.00065
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,SRX,0.33773
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,STF,0.063945
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,TOA,0.0274
7812,AUS,C,LLS,TOP,5852,2024,2024,8,10,TOP,156.11036
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,AQM,1.00E-06
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,CNI,0.00036
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,ELN,1.40E-05
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,KIF,0.00046
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,KRA,2.00E-06
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,KRI,2661.453
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,SGI,0.00016
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,SQU,0.0004
7828,CHL,C,OTM,KRI,483,2024,2024,8,10,SSI,0.00011
7847,CHN,C,OTM,KRI,483,2024,2024,8,11,ANI,0.0004
7847,CHN,C,OTM,KRI,483,2024,2024,8,11,AQM,0.00266
7847,CHN,C,OTM,KRI,483,2024,2024,8,11,KRI,7142.1348
7847,CHN,C,OTM,KRI,483,2024,2024,8,11,NOL,0.0012
7850,CHN,C,OTM,KRI,483,2024,2024,8,12,KRI,5067.828
7853,CHN,C,TM,KRI,483,2024,2024,8,12,ANI,0.01005
7853,CHN,C,TM,KRI,483,2024,2024,8,12,AQM,9.00E-06
7853,CHN,C,TM,KRI,483,2024,2024,8,12,KRI,1602.41734
7853,CHN,C,TM,KRI,483,2024,2024,8,12,NOL,0.00026
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,ANT,5.35008
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,BEA,0.417321
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,BHY,0.002
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,BYR,0.666713
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,EZT,0.21236
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,GRV,13.048424
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,KCX,0.002
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,OSG,0.0686
7886,FRA,C,LLS,TOP,5851,2024,2024,8,9,TOP,225.254661
7891,FRA,C,LLS,TOP,5851,2024,2024,8,10,ANT,0.1158
7891,FRA,C,LLS,TOP,5851,2024,2024,8,10,EZT,0.0834
7891,FRA,C,LLS,TOP,5851,2024,2024,8,10,GRV,1.496893
7891,FRA,C,LLS,TOP,5851,2024,2024,8,10,TOP,5.826708
7896,FRA,C,LLS,TOP,586,2024,2024,8,9,ANT,0.62725
7896,FRA,C,LLS,TOP,586,2024,2024,8,9,GRV,4.084921
7896,FRA,C,LLS,TOP,586,2024,2024,8,9,RFA,0.55565
7896,FRA,C,LLS,TOP,586,2024,2024,8,9,TOP,60.408442
7905,GBR,C,LLS,TOP,483,2024,2024,8,10,ANT,4.33825
7905,GBR,C,LLS,TOP,483,2024,2024,8,10,GRV,12.61408
7905,GBR,C,LLS,TOP,483,2024,2024,8,10,MRL,0.00078
7905,GBR,C,LLS,TOP,483,2024,2024,8,10,SRX,0.15455
7905,GBR,C,LLS,TOP,483,2024,2024,8,10,TOP,265.852112
7949,NOR,C,TM,KRI,483,2024,2024,8,11,ANI,0.01314
7949,NOR,C,TM,KRI,483,2024,2024,8,11,FIC,0.0003
7949,NOR,C,TM,KRI,483,2024,2024,8,11,KRI,19749.26653
7949,NOR,C,TM,KRI,483,2024,2024,8,11,NOX,0.000135
7949,NOR,C,TM,KRI,483,2024,2024,8,11,SGI,0.00203
7949,NOR,C,TM,KRI,483,2024,2024,8,11,WIC,0.0002
7952,NOR,C,TM,KRI,483,2024,2024,8,12,ANI,0.00029
7952,NOR,C,TM,KRI,483,2024,2024,8,12,KRI,16040.897
7952,NOR,C,TM,KRI,483,2024,2024,8,12,SSI,0.003
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,ANT,0.04276
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,GR1,0.97644
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,GR2,5.53919
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,KCX,0.00159
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,LVD,0.00011
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,MRL,0.00031
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,SRX,0.29664
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,STF,0.0782
7808,AUS,C,LLS,TOP,5852,2024,2024,9,9,TOP,72.11835
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,ANT,2.27661
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,ATX,0.0002
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,AXT,0.00315
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,BWY,5.00E-05
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,BYR,0.01215
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,CUX,0.00032
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,DWQ,0.0006
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,DWR,0.02353
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,ETF,0.00326
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,GR1,5.173836
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,GR2,16.79333
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,ICX,0.0005
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,KCX,0.00565
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,MRL,0.0022
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,NOS,0.01957
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,NTW,0.00348
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,OCT,0.00805
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,OEQ,0.00438
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,PFR,0.00045
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,SRX,1.46284
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,STF,0.224995
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,TOA,0.18542
7813,AUS,C,LLS,TOP,5852,2024,2024,9,10,TOP,239.92152
7848,CHN,C,OTM,KRI,483,2024,2024,9,11,ANI,0.0001
7848,CHN,C,OTM,KRI,483,2024,2024,9,11,AQM,0.00015
7848,CHN,C,OTM,KRI,483,2024,2024,9,11,KRI,467.005
7848,CHN,C,OTM,KRI,483,2024,2024,9,11,NOL,0.00056
7848,CHN,C,OTM,KRI,483,2024,2024,9,11,NOS,0.0001
7851,CHN,C,OTM,KRI,483,2024,2024,9,12,KRI,2257.1512
7887,FRA,C,LLS,TOP,5851,2024,2024,9,9,ANT,3.2612
7887,FRA,C,LLS,TOP,5851,2024,2024,9,9,BEA,0.548797
7887,FRA,C,LLS,TOP,5851,2024,2024,9,9,BYR,1.731611
7887,FRA,C,LLS,TOP,5851,2024,2024,9,9,EZT,0.20042
7887,FRA,C,LLS,TOP,5851,2024,2024,9,9,GRV,8.903141
7887,FRA,C,LLS,TOP,5851,2024,2024,9,9,TOP,287.518735
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,ANT,1.9635
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,BEA,0.0056
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,BYR,0.0125
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,EZT,0.128
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,GRV,17.310791
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,OSG,0.0156
7892,FRA,C,LLS,TOP,5851,2024,2024,9,10,TOP,152.445761
7906,GBR,C,LLS,TOP,483,2024,2024,9,10,ANT,1.88054
7906,GBR,C,LLS,TOP,483,2024,2024,9,10,GRV,11.84239
7906,GBR,C,LLS,TOP,483,2024,2024,9,10,SRX,0.03372
7906,GBR,C,LLS,TOP,483,2024,2024,9,10,TOP,104.707526
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,ANT,0.27058
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,ATX,0.00014
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,CSS,0.00014
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,DMO,0.00024
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,DWR,0.000162
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,GRV,1.25145
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,MRL,0.0012
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,OEQ,0.0004
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,TOA,24.09235
7914,JPN,C,LLS,TOA,486,2024,2024,9,9,TOP,2.48113
7950,NOR,C,TM,KRI,483,2024,2024,9,11,ANI,0.00175
7950,NOR,C,TM,KRI,483,2024,2024,9,11,KRI,8367.45412
7950,NOR,C,TM,KRI,483,2024,2024,9,11,NOC,0.00225
7950,NOR,C,TM,KRI,483,2024,2024,9,11,SGI,0.00934
7953,NOR,C,TM,KRI,483,2024,2024,9,12,KRI,7503.166
7988,ZAF,C,LLS,TOP,587,2024,2024,9,9,TOP,1.499
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,ANT,0.3219
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,CUX,0.002
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,GR1,4.06377
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,GR2,1.15151
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,SRX,0.15386
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,STF,0.0093
7809,AUS,C,LLS,TOP,5852,2024,2024,10,9,TOP,166.40782
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,ANT,0.96184
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,ATX,0.12696
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,CUX,0.0003
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,GR1,3.12854
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,GR2,5.23363
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,MRL,0.00093
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,RZZ,0.00812
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,SRX,0.52867
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,STF,0.23909
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,TOA,0.04622
7814,AUS,C,LLS,TOP,5852,2024,2024,10,10,TOP,150.29372
7826,CHL,C,OTM,KRI,482,2024,2024,10,10,ANI,0
7826,CHL,C,OTM,KRI,482,2024,2024,10,10,KRI,110.342
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,ANT,5.48555
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,BEA,0.325388
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,BYR,0.768479
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,EZT,0.93939
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,GRV,40.589609
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,OCT,0.00305
7888,FRA,C,LLS,TOP,5851,2024,2024,10,9,TOP,340.358859
7893,FRA,C,LLS,TOP,5851,2024,2024,10,10,ANT,2.4626
7893,FRA,C,LLS,TOP,5851,2024,2024,10,10,BEA,0.0111
7893,FRA,C,LLS,TOP,5851,2024,2024,10,10,BYR,0.0514
7893,FRA,C,LLS,TOP,5851,2024,2024,10,10,EZT,0.2363
7893,FRA,C,LLS,TOP,5851,2024,2024,10,10,GRV,17.671607
7893,FRA,C,LLS,TOP,5851,2024,2024,10,10,TOP,160.124238
7897,FRA,C,LLS,TOP,586,2024,2024,10,9,ANT,0.8413
7897,FRA,C,LLS,TOP,586,2024,2024,10,9,EZT,0.003
7897,FRA,C,LLS,TOP,586,2024,2024,10,9,GRV,5.966393
7897,FRA,C,LLS,TOP,586,2024,2024,10,9,KCX,0.00245
7897,FRA,C,LLS,TOP,586,2024,2024,10,9,RFA,1.2757
7897,FRA,C,LLS,TOP,586,2024,2024,10,9,TOP,62.188102
7989,ZAF,C,LLS,TOP,587,2024,2024,10,9,TOP,60.281
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,ANT,0.01692
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,GR1,0.57116
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,GR2,0.20903
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,MRL,0.00086
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,SRX,0.01713
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,STF,0.009
7810,AUS,C,LLS,TOP,5852,2024,2024,11,9,TOP,21.80861
7815,AUS,C,LLS,TOP,5852,2024,2024,11,10,ANT,0.00369
7815,AUS,C,LLS,TOP,5852,2024,2024,11,10,GR1,0.42982
7815,AUS,C,LLS,TOP,5852,2024,2024,11,10,GR2,0.11566
7815,AUS,C,LLS,TOP,5852,2024,2024,11,10,SRX,0.01036
7815,AUS,C,LLS,TOP,5852,2024,2024,11,10,STF,0.00052
7815,AUS,C,LLS,TOP,5852,2024,2024,11,10,TOP,8.68881
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,ANT,5.66161
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,BEA,0.199535
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,BYR,0.497805
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,EZT,1.48985
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,GRV,41.839543
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,KCX,0.0013
7889,FRA,C,LLS,TOP,5851,2024,2024,11,9,TOP,352.180644
7894,FRA,C,LLS,TOP,5851,2024,2024,11,10,ANT,0.4386
7894,FRA,C,LLS,TOP,5851,2024,2024,11,10,BEA,0.0047
7894,FRA,C,LLS,TOP,5851,2024,2024,11,10,BYR,0.0339
7894,FRA,C,LLS,TOP,5851,2024,2024,11,10,EZT,0.1068
7894,FRA,C,LLS,TOP,5851,2024,2024,11,10,GRV,6.283159
7894,FRA,C,LLS,TOP,5851,2024,2024,11,10,TOP,19.476298
7990,ZAF,C,LLS,TOP,587,2024,2024,11,9,TOP,102.069
